trading_symbol,exchange,type,name,instrument_key
HDFCBANK25JUL2020CE,NSE_FO,OPTSTK,HDFC BANK LTD,NSE_FO|98962
SUNPHARMA25JUN1440PE,NSE_FO,OPTSTK,SUN PHARMACEUTICAL IND L,NSE_FO|140489
HDFCBANK25JUL2020PE,NSE_FO,OPTSTK,HDFC BANK LTD,NSE_FO|98963
TRENT25AUG6200PE,NSE_FO,OPTSTK,TRENT LTD,NSE_FO|139498
TRENT25AUG6400CE,NSE_FO,OPTSTK,TRENT LTD,NSE_FO|139499
GOLD26MAR102100PE,NSE_COM,OPTFUT,GOLD,NSE_COM|127518
GOLD26MAR102200CE,NSE_COM,OPTFUT,GOLD,NSE_COM|127519
ADANIENSOL25JUN900PE,NSE_FO,OPTSTK,ADANI ENERGY SOLUTION LTD,NSE_FO|59350
ADANIENSOL25JUN940CE,NSE_FO,OPTSTK,ADANI ENERGY SOLUTION LTD,NSE_FO|59351
LTIM25AUG4700PE,NSE_FO,OPTSTK,LTIMINDTREE LIMITED,NSE_FO|115472
HDFCBANK25JUL1940CE,NSE_FO,OPTSTK,HDFC BANK LTD,NSE_FO|98958
LTF25JUN165CE,NSE_FO,OPTSTK,L&T FINANCE LIMITED,NSE_FO|115473
HDFCBANK25JUL1940PE,NSE_FO,OPTSTK,HDFC BANK LTD,NSE_FO|98959
LTIM25AUG4600PE,NSE_FO,OPTSTK,LTIMINDTREE LIMITED,NSE_FO|115470
LTIM25AUG4700CE,NSE_FO,OPTSTK,LTIMINDTREE LIMITED,NSE_FO|115471
ABCAPITAL25AUG270CE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74986
HDFCBANK25JUL1860PE,NSE_FO,OPTSTK,HDFC BANK LTD,NSE_FO|98953
ADANIENSOL25JUN1060CE,NSE_FO,OPTSTK,ADANI ENERGY SOLUTION LTD,NSE_FO|59357
ABCAPITAL25AUG270PE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74987
HDFCBANK25JUL1900CE,NSE_FO,OPTSTK,HDFC BANK LTD,NSE_FO|98954
HDFCBANK25JUL1900PE,NSE_FO,OPTSTK,HDFC BANK LTD,NSE_FO|98955
ADANIENSOL25JUN940PE,NSE_FO,OPTSTK,ADANI ENERGY SOLUTION LTD,NSE_FO|59352
ABCAPITAL25AUG260CE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74982
UNOMINDA25JUL840CE,NSE_FO,OPTSTK,UNO MINDA LIMITED,NSE_FO|140436
ADANIENSOL25JUN980CE,NSE_FO,OPTSTK,ADANI ENERGY SOLUTION LTD,NSE_FO|59353
ABCAPITAL25AUG260PE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74983
HDFCBANK25JUL1820CE,NSE_FO,OPTSTK,HDFC BANK LTD,NSE_FO|98950
UNOMINDA25JUL840PE,NSE_FO,OPTSTK,UNO MINDA LIMITED,NSE_FO|140437
ADANIENSOL25JUN980PE,NSE_FO,OPTSTK,ADANI ENERGY SOLUTION LTD,NSE_FO|59354
ABCAPITAL25AUG255CE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74980
HDFCBANK25JUL1820PE,NSE_FO,OPTSTK,HDFC BANK LTD,NSE_FO|98951
ADANIENSOL25JUN1020CE,NSE_FO,OPTSTK,ADANI ENERGY SOLUTION LTD,NSE_FO|59355
ABCAPITAL25AUG255PE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74981
HDFCBANK25JUL1860CE,NSE_FO,OPTSTK,HDFC BANK LTD,NSE_FO|98952
ADANIENSOL25JUN900CE,NSE_FO,OPTSTK,ADANI ENERGY SOLUTION LTD,NSE_FO|59349
LTIM25AUG4800PE,NSE_FO,OPTSTK,LTIMINDTREE LIMITED,NSE_FO|115476
LTIM25AUG4900CE,NSE_FO,OPTSTK,LTIMINDTREE LIMITED,NSE_FO|115477
LTF25JUN165PE,NSE_FO,OPTSTK,L&T FINANCE LIMITED,NSE_FO|115474
LTIM25AUG4800CE,NSE_FO,OPTSTK,LTIMINDTREE LIMITED,NSE_FO|115475
ALKEM25JUN4650CE,NSE_FO,OPTSTK,ALKEM LABORATORIES LTD.,NSE_FO|60330
LTIM25AUG4900PE,NSE_FO,OPTSTK,LTIMINDTREE LIMITED,NSE_FO|115478
LTIM25AUG5000CE,NSE_FO,OPTSTK,LTIMINDTREE LIMITED,NSE_FO|115479
GOLD26MAR101400CE,NSE_COM,OPTFUT,GOLD,NSE_COM|127503
LTIM25AUG5000PE,NSE_FO,OPTSTK,LTIMINDTREE LIMITED,NSE_FO|115480
GOLD26MAR101400PE,NSE_COM,OPTFUT,GOLD,NSE_COM|127504
GOLD26MAR101500CE,NSE_COM,OPTFUT,GOLD,NSE_COM|127505
GOLD26MAR101500PE,NSE_COM,OPTFUT,GOLD,NSE_COM|127506
HDFCBANK25JUL1740CE,NSE_FO,OPTSTK,HDFC BANK LTD,NSE_FO|98946
LTIM25AUG5200CE,NSE_FO,OPTSTK,LTIMINDTREE LIMITED,NSE_FO|115483
HDFCBANK25JUL1740PE,NSE_FO,OPTSTK,HDFC BANK LTD,NSE_FO|98947
LTIM25AUG5200PE,NSE_FO,OPTSTK,LTIMINDTREE LIMITED,NSE_FO|115484
GOLD26MAR101200PE,NSE_COM,OPTFUT,GOLD,NSE_COM|127500
ABFRL25JUL55PE,NSE_FO,OPTSTK,ADITYA BIRLA FASHION & RT,NSE_FO|74999
HDFCBANK25JUL1780CE,NSE_FO,OPTSTK,HDFC BANK LTD,NSE_FO|98948
LTIM25AUG5100CE,NSE_FO,OPTSTK,LTIMINDTREE LIMITED,NSE_FO|115481
GOLD26MAR101300CE,NSE_COM,OPTFUT,GOLD,NSE_COM|127501
HDFCBANK25JUL1780PE,NSE_FO,OPTSTK,HDFC BANK LTD,NSE_FO|98949
LTIM25AUG5100PE,NSE_FO,OPTSTK,LTIMINDTREE LIMITED,NSE_FO|115482
GOLD26MAR101300PE,NSE_COM,OPTFUT,GOLD,NSE_COM|127502
ADANIENSOL25JUN820CE,NSE_FO,OPTSTK,ADANI ENERGY SOLUTION LTD,NSE_FO|59345
ADANIENSOL25JUN820PE,NSE_FO,OPTSTK,ADANI ENERGY SOLUTION LTD,NSE_FO|59346
ABFRL25JUL55CE,NSE_FO,OPTSTK,ADITYA BIRLA FASHION & RT,NSE_FO|74998
ADANIENSOL25JUN860CE,NSE_FO,OPTSTK,ADANI ENERGY SOLUTION LTD,NSE_FO|59347
ADANIENSOL25JUN860PE,NSE_FO,OPTSTK,ADANI ENERGY SOLUTION LTD,NSE_FO|59348
ADANIENSOL25JUN740PE,NSE_FO,OPTSTK,ADANI ENERGY SOLUTION LTD,NSE_FO|59342
ADANIENSOL25JUN780CE,NSE_FO,OPTSTK,ADANI ENERGY SOLUTION LTD,NSE_FO|59343
ADANIENSOL25JUN780PE,NSE_FO,OPTSTK,ADANI ENERGY SOLUTION LTD,NSE_FO|59344
ALKEM25JUN4550PE,NSE_FO,OPTSTK,ALKEM LABORATORIES LTD.,NSE_FO|60329
LTIM25AUG5400CE,NSE_FO,OPTSTK,LTIMINDTREE LIMITED,NSE_FO|115487
LTIM25AUG5400PE,NSE_FO,OPTSTK,LTIMINDTREE LIMITED,NSE_FO|115488
LTIM25AUG5300CE,NSE_FO,OPTSTK,LTIMINDTREE LIMITED,NSE_FO|115485
LTIM25AUG5300PE,NSE_FO,OPTSTK,LTIMINDTREE LIMITED,NSE_FO|115486
LTIM25AUG5500CE,NSE_FO,OPTSTK,LTIMINDTREE LIMITED,NSE_FO|115489
LTIM25AUG5500PE,NSE_FO,OPTSTK,LTIMINDTREE LIMITED,NSE_FO|115490
LTIM25AUG5600CE,NSE_FO,OPTSTK,LTIMINDTREE LIMITED,NSE_FO|115491
ABCAPITAL25AUG225CE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74968
LTIM25AUG5700PE,NSE_FO,OPTSTK,LTIMINDTREE LIMITED,NSE_FO|115494
UNOMINDA25JUL960CE,NSE_FO,OPTSTK,UNO MINDA LIMITED,NSE_FO|140450
ABCAPITAL25AUG225PE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74969
LTIM25AUG5800CE,NSE_FO,OPTSTK,LTIMINDTREE LIMITED,NSE_FO|115495
UNOMINDA25JUL960PE,NSE_FO,OPTSTK,UNO MINDA LIMITED,NSE_FO|140451
ABCAPITAL25AUG220CE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74966
LTIM25AUG5600PE,NSE_FO,OPTSTK,LTIMINDTREE LIMITED,NSE_FO|115492
ABCAPITAL25AUG220PE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74967
LTIM25AUG5700CE,NSE_FO,OPTSTK,LTIMINDTREE LIMITED,NSE_FO|115493
ADANIENSOL25JUL720PE,NSE_FO,OPTSTK,ADANI ENERGY SOLUTION LTD,NSE_FO|59378
ABCAPITAL25AUG215CE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74964
UNOMINDA25JUL1000CE,NSE_FO,OPTSTK,UNO MINDA LIMITED,NSE_FO|140454
ADANIENSOL25JUL760CE,NSE_FO,OPTSTK,ADANI ENERGY SOLUTION LTD,NSE_FO|59379
ABCAPITAL25AUG215PE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74965
UNOMINDA25JUL1000PE,NSE_FO,OPTSTK,UNO MINDA LIMITED,NSE_FO|140455
ABCAPITAL25AUG210CE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74962
UNOMINDA25JUL980CE,NSE_FO,OPTSTK,UNO MINDA LIMITED,NSE_FO|140452
ABCAPITAL25AUG210PE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74963
UNOMINDA25JUL980PE,NSE_FO,OPTSTK,UNO MINDA LIMITED,NSE_FO|140453
UNOMINDA25JUL1040CE,NSE_FO,OPTSTK,UNO MINDA LIMITED,NSE_FO|140458
UNOMINDA25JUL1040PE,NSE_FO,OPTSTK,UNO MINDA LIMITED,NSE_FO|140459
UNOMINDA25JUL1020CE,NSE_FO,OPTSTK,UNO MINDA LIMITED,NSE_FO|140456
ADANIENSOL25JUL720CE,NSE_FO,OPTSTK,ADANI ENERGY SOLUTION LTD,NSE_FO|59377
UNOMINDA25JUL1020PE,NSE_FO,OPTSTK,UNO MINDA LIMITED,NSE_FO|140457
UNOMINDA25JUL940PE,NSE_FO,OPTSTK,UNO MINDA LIMITED,NSE_FO|140449
NATIONALUM25JUL190CE,NSE_FO,OPTSTK,NATIONAL ALUMINIUM CO LTD,NSE_FO|115498
LTF25JUN170CE,NSE_FO,OPTSTK,L&T FINANCE LIMITED,NSE_FO|115499
ALKEM25JUN4650PE,NSE_FO,OPTSTK,ALKEM LABORATORIES LTD.,NSE_FO|60354
LTIM25AUG5800PE,NSE_FO,OPTSTK,LTIMINDTREE LIMITED,NSE_FO|115496
ALKEM25JUN4750CE,NSE_FO,OPTSTK,ALKEM LABORATORIES LTD.,NSE_FO|60355
NATIONALUM25JUL180PE,NSE_FO,OPTSTK,NATIONAL ALUMINIUM CO LTD,NSE_FO|115497
ABCAPITAL25AUG250PE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74979
UNOMINDA25JUL880CE,NSE_FO,OPTSTK,UNO MINDA LIMITED,NSE_FO|140440
ABCAPITAL25AUG245PE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74977
ABCAPITAL25AUG250CE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74978
ABCAPITAL25AUG240PE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74975
ABCAPITAL25AUG245CE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74976
ABCAPITAL25AUG235PE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74973
UNOMINDA25JUL880PE,NSE_FO,OPTSTK,UNO MINDA LIMITED,NSE_FO|140441
ABCAPITAL25AUG240CE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74974
UNOMINDA25JUL900CE,NSE_FO,OPTSTK,UNO MINDA LIMITED,NSE_FO|140442
ABCAPITAL25AUG230PE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74971
UNOMINDA25JUL920PE,NSE_FO,OPTSTK,UNO MINDA LIMITED,NSE_FO|140447
ABCAPITAL25AUG235CE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74972
UNOMINDA25JUL940CE,NSE_FO,OPTSTK,UNO MINDA LIMITED,NSE_FO|140448
UNOMINDA25JUL900PE,NSE_FO,OPTSTK,UNO MINDA LIMITED,NSE_FO|140445
ABCAPITAL25AUG230CE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74970
UNOMINDA25JUL920CE,NSE_FO,OPTSTK,UNO MINDA LIMITED,NSE_FO|140446
COLPAL25JUN2260CE,NSE_FO,OPTSTK,COLGATE PALMOLIVE LTD.,NSE_FO|84392
COLPAL25JUN2260PE,NSE_FO,OPTSTK,COLGATE PALMOLIVE LTD.,NSE_FO|84393
COLPAL25JUN2300CE,NSE_FO,OPTSTK,COLGATE PALMOLIVE LTD.,NSE_FO|84394
COLPAL25JUN2300PE,NSE_FO,OPTSTK,COLGATE PALMOLIVE LTD.,NSE_FO|84395
COLPAL25JUN2220CE,NSE_FO,OPTSTK,COLGATE PALMOLIVE LTD.,NSE_FO|84390
COLPAL25JUN2220PE,NSE_FO,OPTSTK,COLGATE PALMOLIVE LTD.,NSE_FO|84391
COLPAL25JUN2340CE,NSE_FO,OPTSTK,COLGATE PALMOLIVE LTD.,NSE_FO|84396
COLPAL25JUN2340PE,NSE_FO,OPTSTK,COLGATE PALMOLIVE LTD.,NSE_FO|84397
COLPAL25JUN2380CE,NSE_FO,OPTSTK,COLGATE PALMOLIVE LTD.,NSE_FO|84398
COLPAL25JUN2380PE,NSE_FO,OPTSTK,COLGATE PALMOLIVE LTD.,NSE_FO|84399
COFORGE25JUL2080CE,NSE_FO,OPTSTK,COFORGE LIMITED,NSE_FO|84370
COFORGE25JUL2080PE,NSE_FO,OPTSTK,COFORGE LIMITED,NSE_FO|84371
COFORGE25JUL1920PE,NSE_FO,OPTSTK,COFORGE LIMITED,NSE_FO|84367
COFORGE25JUL2000CE,NSE_FO,OPTSTK,COFORGE LIMITED,NSE_FO|84368
COFORGE25JUL2000PE,NSE_FO,OPTSTK,COFORGE LIMITED,NSE_FO|84369
COFORGE25JUL1840PE,NSE_FO,OPTSTK,COFORGE LIMITED,NSE_FO|84363
COFORGE25JUL1880CE,NSE_FO,OPTSTK,COFORGE LIMITED,NSE_FO|84364
COFORGE25JUL1880PE,NSE_FO,OPTSTK,COFORGE LIMITED,NSE_FO|84365
COFORGE25JUL1920CE,NSE_FO,OPTSTK,COFORGE LIMITED,NSE_FO|84366
HAL25JUN5750PE,NSE_FO,OPTSTK,HINDUSTAN AERONAUTICS LTD,NSE_FO|49807
HAL25JUN5750CE,NSE_FO,OPTSTK,HINDUSTAN AERONAUTICS LTD,NSE_FO|49806
LUPIN25JUL1780CE,NSE_FO,OPTSTK,LUPIN LIMITED,NSE_FO|115616
LUPIN25JUL1780PE,NSE_FO,OPTSTK,LUPIN LIMITED,NSE_FO|115617
LUPIN25JUL1740CE,NSE_FO,OPTSTK,LUPIN LIMITED,NSE_FO|115614
LUPIN25JUL1740PE,NSE_FO,OPTSTK,LUPIN LIMITED,NSE_FO|115615
LUPIN25JUL1820CE,NSE_FO,OPTSTK,LUPIN LIMITED,NSE_FO|115619
LUPIN25JUL1900CE,NSE_FO,OPTSTK,LUPIN LIMITED,NSE_FO|115629
LUPIN25JUL1820PE,NSE_FO,OPTSTK,LUPIN LIMITED,NSE_FO|115620
LUPIN25JUL1860PE,NSE_FO,OPTSTK,LUPIN LIMITED,NSE_FO|115623
LUPIN25JUL1860CE,NSE_FO,OPTSTK,LUPIN LIMITED,NSE_FO|115621
ABCAPITAL25JUL242.5PE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74829
IIFL25JUN395CE,NSE_FO,OPTSTK,IIFL FINANCE LIMITED,NSE_FO|101028
ABCAPITAL25JUL242.5CE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74828
IIFL25JUN395PE,NSE_FO,OPTSTK,IIFL FINANCE LIMITED,NSE_FO|101029
ABCAPITAL25JUL237.5CE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74823
ABCAPITAL25JUL237.5PE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74824
ABCAPITAL25JUL232.5PE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74822
IIFL25JUN385PE,NSE_FO,OPTSTK,IIFL FINANCE LIMITED,NSE_FO|101023
NIFTY25DEC30000PE,NSE_FO,OPTIDX,NIFTY,NSE_FO|35222
IIFL25JUN375CE,NSE_FO,OPTSTK,IIFL FINANCE LIMITED,NSE_FO|101020
ABCAPITAL25JUL232.5CE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74820
IIFL25JUN375PE,NSE_FO,OPTSTK,IIFL FINANCE LIMITED,NSE_FO|101021
SUNPHARMA25JUN2000CE,NSE_FO,OPTSTK,SUN PHARMACEUTICAL IND L,NSE_FO|140634
NIFTY25DEC30000CE,NSE_FO,OPTIDX,NIFTY,NSE_FO|35221
SUNPHARMA25JUN1920PE,NSE_FO,OPTSTK,SUN PHARMACEUTICAL IND L,NSE_FO|140627
SUNPHARMA25JUN1960CE,NSE_FO,OPTSTK,SUN PHARMACEUTICAL IND L,NSE_FO|140628
NIFTY25JUN30000CE,NSE_FO,OPTIDX,NIFTY,NSE_FO|35219
SUNPHARMA25JUN1880PE,NSE_FO,OPTSTK,SUN PHARMACEUTICAL IND L,NSE_FO|140625
SUNPHARMA25JUN1920CE,NSE_FO,OPTSTK,SUN PHARMACEUTICAL IND L,NSE_FO|140626
NIFTY2561922850PE,NSE_FO,OPTIDX,NIFTY,NSE_FO|50850
NIFTY2561922900CE,NSE_FO,OPTIDX,NIFTY,NSE_FO|50851
NIFTY2561922900PE,NSE_FO,OPTIDX,NIFTY,NSE_FO|50852
NIFTY2561922950CE,NSE_FO,OPTIDX,NIFTY,NSE_FO|50853
NAUKRI25JUL1560CE,NSE_FO,OPTSTK,INFO EDGE (I) LTD,NSE_FO|115674
NAUKRI25JUL1560PE,NSE_FO,OPTSTK,INFO EDGE (I) LTD,NSE_FO|115675
NIFTY2561922950PE,NSE_FO,OPTIDX,NIFTY,NSE_FO|50856
NAUKRI25JUL1520CE,NSE_FO,OPTSTK,INFO EDGE (I) LTD,NSE_FO|115672
NIFTY2561923000CE,NSE_FO,OPTIDX,NIFTY,NSE_FO|50857
NAUKRI25JUL1520PE,NSE_FO,OPTSTK,INFO EDGE (I) LTD,NSE_FO|115673
NIFTY2561923000PE,NSE_FO,OPTIDX,NIFTY,NSE_FO|50858
NIFTY2561923050CE,NSE_FO,OPTIDX,NIFTY,NSE_FO|50859
NAUKRI25JUL1600CE,NSE_FO,OPTSTK,INFO EDGE (I) LTD,NSE_FO|115676
NAUKRI25JUL1600PE,NSE_FO,OPTSTK,INFO EDGE (I) LTD,NSE_FO|115677
IIFL25JUN365PE,NSE_FO,OPTSTK,IIFL FINANCE LIMITED,NSE_FO|101019
IIFL25JUN355PE,NSE_FO,OPTSTK,IIFL FINANCE LIMITED,NSE_FO|101017
ABCAPITAL25JUL262.5CE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74839
IIFL25JUN365CE,NSE_FO,OPTSTK,IIFL FINANCE LIMITED,NSE_FO|101018
ABCAPITAL25JUL257.5CE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74836
ABCAPITAL25JUL257.5PE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74837
IIFL25JUL540CE,NSE_FO,OPTSTK,IIFL FINANCE LIMITED,NSE_FO|49856
ABCAPITAL25JUL252.5CE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74834
IIFL25JUL540PE,NSE_FO,OPTSTK,IIFL FINANCE LIMITED,NSE_FO|49857
ABCAPITAL25JUL252.5PE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74835
NIFTY26DEC30000CE,NSE_FO,OPTIDX,NIFTY,NSE_FO|35235
SBICARD25JUL820PE,NSE_FO,OPTSTK,SBI CARDS & PAY SER LTD,NSE_FO|125000
SBICARD25JUL840CE,NSE_FO,OPTSTK,SBI CARDS & PAY SER LTD,NSE_FO|125001
ABCAPITAL25JUL247.5CE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74830
SBICARD25JUL840PE,NSE_FO,OPTSTK,SBI CARDS & PAY SER LTD,NSE_FO|125002
ABCAPITAL25JUL247.5PE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74831
SBICARD25JUL860CE,NSE_FO,OPTSTK,SBI CARDS & PAY SER LTD,NSE_FO|125003
NIFTY26JUN30000PE,NSE_FO,OPTIDX,NIFTY,NSE_FO|35231
SBICARD25JUL860PE,NSE_FO,OPTSTK,SBI CARDS & PAY SER LTD,NSE_FO|125004
SUNPHARMA25JUN1840PE,NSE_FO,OPTSTK,SUN PHARMACEUTICAL IND L,NSE_FO|140623
SUNPHARMA25JUN1880CE,NSE_FO,OPTSTK,SUN PHARMACEUTICAL IND L,NSE_FO|140624
SUNPHARMA25JUN1800PE,NSE_FO,OPTSTK,SUN PHARMACEUTICAL IND L,NSE_FO|140621
SBICARD25JUL880CE,NSE_FO,OPTSTK,SBI CARDS & PAY SER LTD,NSE_FO|125007
SUNPHARMA25JUN1840CE,NSE_FO,OPTSTK,SUN PHARMACEUTICAL IND L,NSE_FO|140622
UPL25JUL690CE,NSE_FO,OPTSTK,UPL LIMITED,NSE_FO|140616
UPL25JUL690PE,NSE_FO,OPTSTK,UPL LIMITED,NSE_FO|140617
UPL25JUL670CE,NSE_FO,OPTSTK,UPL LIMITED,NSE_FO|140614
UPL25JUL670PE,NSE_FO,OPTSTK,UPL LIMITED,NSE_FO|140615
NIFTY26JUN30000CE,NSE_FO,OPTIDX,NIFTY,NSE_FO|35229
UPL25JUL710CE,NSE_FO,OPTSTK,UPL LIMITED,NSE_FO|140618
UPL25JUL710PE,NSE_FO,OPTSTK,UPL LIMITED,NSE_FO|140619
NIFTY2561922800CE,NSE_FO,OPTIDX,NIFTY,NSE_FO|50847
NIFTY2561922800PE,NSE_FO,OPTIDX,NIFTY,NSE_FO|50848
NIFTY2561922850CE,NSE_FO,OPTIDX,NIFTY,NSE_FO|50849
ABCAPITAL25JUL207.5CE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74808
TVSMOTOR25AUG2400PE,NSE_FO,OPTSTK,TVS MOTOR COMPANY  LTD,NSE_FO|139661
SBICARD25JUL900CE,NSE_FO,OPTSTK,SBI CARDS & PAY SER LTD,NSE_FO|125011
SBICARD25JUL900PE,NSE_FO,OPTSTK,SBI CARDS & PAY SER LTD,NSE_FO|125012
SUNPHARMA25JUN2080CE,NSE_FO,OPTSTK,SUN PHARMACEUTICAL IND L,NSE_FO|140653
SBICARD25JUL920CE,NSE_FO,OPTSTK,SBI CARDS & PAY SER LTD,NSE_FO|125013
OFSS25JUL8100PE,NSE_FO,OPTSTK,ORACLE FIN SERV SOFT LTD.,NSE_FO|125014
OFSS25JUL8300CE,NSE_FO,OPTSTK,ORACLE FIN SERV SOFT LTD.,NSE_FO|125015
SBICARD25JUL920PE,NSE_FO,OPTSTK,SBI CARDS & PAY SER LTD,NSE_FO|125016
SBICARD25JUL940CE,NSE_FO,OPTSTK,SBI CARDS & PAY SER LTD,NSE_FO|125017
SBICARD25JUL940PE,NSE_FO,OPTSTK,SBI CARDS & PAY SER LTD,NSE_FO|125018
ICICIPRULI25JUN750CE,NSE_FO,OPTSTK,ICICI PRU LIFE INS CO LTD,NSE_FO|49890
NIFTY26DEC30000PE,NSE_FO,OPTIDX,NIFTY,NSE_FO|35237
NIFTY2561923100PE,NSE_FO,OPTIDX,NIFTY,NSE_FO|50874
NIFTY2561923150CE,NSE_FO,OPTIDX,NIFTY,NSE_FO|50875
SBICARD25JUL880PE,NSE_FO,OPTSTK,SBI CARDS & PAY SER LTD,NSE_FO|125010
IEX25JUN235CE,NSE_FO,OPTSTK,INDIAN ENERGY EXC LTD,NSE_FO|49898
NIFTY2561923150PE,NSE_FO,OPTIDX,NIFTY,NSE_FO|50876
NIFTY2561923200CE,NSE_FO,OPTIDX,NIFTY,NSE_FO|50877
IEX25JUN235PE,NSE_FO,OPTSTK,INDIAN ENERGY EXC LTD,NSE_FO|49899
TVSMOTOR25AUG2480CE,NSE_FO,OPTSTK,TVS MOTOR COMPANY  LTD,NSE_FO|139664
NIFTY2561923200PE,NSE_FO,OPTIDX,NIFTY,NSE_FO|50878
TVSMOTOR25AUG2480PE,NSE_FO,OPTSTK,TVS MOTOR COMPANY  LTD,NSE_FO|139665
TVSMOTOR25AUG2520CE,NSE_FO,OPTSTK,TVS MOTOR COMPANY  LTD,NSE_FO|139666
TVSMOTOR25AUG2520PE,NSE_FO,OPTSTK,TVS MOTOR COMPANY  LTD,NSE_FO|139667
TVSMOTOR25AUG2560CE,NSE_FO,OPTSTK,TVS MOTOR COMPANY  LTD,NSE_FO|139668
ABCAPITAL25JUL207.5PE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74809
NAUKRI25JUL1640CE,NSE_FO,OPTSTK,INFO EDGE (I) LTD,NSE_FO|115698
TVSMOTOR25AUG2560PE,NSE_FO,OPTSTK,TVS MOTOR COMPANY  LTD,NSE_FO|139669
NAUKRI25JUL1640PE,NSE_FO,OPTSTK,INFO EDGE (I) LTD,NSE_FO|115699
ABCAPITAL25JUL227.5CE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74818
ABCAPITAL25JUL227.5PE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74819
ABCAPITAL25JUL222.5CE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74814
ABCAPITAL25JUL222.5PE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74815
ABCAPITAL25JUL217.5CE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74812
ABCAPITAL25JUL217.5PE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74813
BSE25JUN2333.35PE,NSE_FO,OPTSTK,BSE LIMITED,NSE_FO|35257
ABCAPITAL25JUL212.5CE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74810
OFSS25JUL8300PE,NSE_FO,OPTSTK,ORACLE FIN SERV SOFT LTD.,NSE_FO|125022
ABCAPITAL25JUL212.5PE,NSE_FO,OPTSTK,ADITYA BIRLA CAPITAL LTD.,NSE_FO|74811
